@relation imu_motion_train_raw

@attribute gyro_x numeric
@attribute gyro_y numeric
@attribute gyro_z numeric
@attribute mag_x numeric
@attribute mag_y numeric
@attribute mag_z numeric
@attribute acc_x numeric
@attribute acc_y numeric
@attribute acc_z numeric
@attribute label {cross,rotate_wrist,up_down}

@data
34.510000,35.700000,35.385000,21.300000,-46.800000,-45.100000,0.067000,-0.056000,0.921000,up_down
32.007000,31.465000,37.292000,20.800000,-47.100000,-45.600000,0.061000,-0.069000,0.935000,up_down
28.840000,27.825000,39.270000,21.000000,-46.800000,-45.900000,0.048000,-0.036000,0.940000,up_down
17.727000,20.895000,31.412000,21.900000,-47.100000,-46.600000,0.033000,0.130000,0.949000,up_down
10.290000,16.327000,21.000000,22.600000,-47.100000,-46.300000,0.035000,0.170000,0.912000,up_down
3.482000,9.975000,11.532000,21.400000,-47.200000,-45.900000,0.053000,0.151000,0.901000,up_down
-2.502000,3.622000,5.722000,21.400000,-47.800000,-46.900000,0.067000,0.115000,0.910000,up_down
-6.212000,-2.047000,3.482000,23.100000,-47.800000,-46.200000,0.061000,0.078000,0.933000,up_down
-7.157000,-6.282000,2.187000,23.200000,-48.000000,-46.200000,0.034000,0.069000,0.986000,up_down
-7.682000,-7.770000,1.312000,23.100000,-47.800000,-46.600000,0.004000,0.066000,1.040000,up_down
-2.012000,-7.210000,4.532000,23.400000,-48.100000,-46.900000,0.008000,0.007000,1.050000,up_down
3.255000,-5.897000,8.032000,23.700000,-48.400000,-46.800000,0.019000,0.017000,1.065000,up_down
7.455000,-3.570000,10.307000,22.800000,-48.700000,-47.500000,0.029000,0.048000,1.077000,up_down
10.937000,-1.102000,9.537000,23.800000,-48.600000,-46.800000,0.037000,0.078000,1.059000,up_down
12.460000,-0.315000,6.912000,23.500000,-48.900000,-46.200000,0.056000,0.072000,1.034000,up_down
10.237000,-1.295000,4.742000,24.400000,-48.700000,-47.400000,0.081000,0.027000,1.029000,up_down
4.340000,-3.535000,3.237000,24.100000,-49.600000,-47.400000,0.098000,-0.028000,1.046000,up_down
-10.815000,-5.285000,6.947000,24.300000,-49.000000,-48.000000,0.132000,-0.183000,1.034000,up_down
-12.862000,-12.110000,12.477000,24.600000,-48.900000,-47.100000,0.064000,-0.113000,1.072000,up_down
-12.127000,-10.657000,14.280000,25.200000,-49.500000,-47.100000,0.038000,-0.081000,1.112000,up_down
-7.385000,-4.515000,16.782000,24.400000,-49.000000,-47.400000,0.045000,-0.086000,1.104000,up_down
-0.455000,-0.507000,21.385000,24.700000,-49.000000,-47.200000,0.032000,-0.066000,1.026000,up_down
7.297000,2.135000,21.245000,24.600000,-49.200000,-48.300000,-0.008000,0.017000,1.039000,up_down
14.017000,5.722000,22.330000,24.600000,-49.600000,-48.000000,0.017000,0.040000,1.021000,up_down
22.312000,6.860000,29.102000,24.700000,-49.000000,-47.400000,0.063000,0.058000,0.961000,up_down
23.922000,10.640000,29.960000,25.000000,-49.000000,-48.600000,0.105000,0.073000,0.981000,up_down
25.672000,18.585000,27.982000,24.700000,-49.000000,-48.300000,0.155000,0.054000,0.980000,up_down
21.945000,23.345000,27.475000,25.500000,-49.200000,-48.000000,0.132000,0.049000,0.956000,up_down
16.152000,23.642000,26.075000,25.300000,-49.300000,-48.400000,0.082000,0.033000,0.931000,up_down
10.342000,20.895000,23.362000,26.100000,-48.100000,-48.400000,0.042000,0.009000,0.916000,up_down
3.517000,14.700000,19.932000,25.000000,-48.100000,-48.700000,0.019000,0.014000,0.915000,up_down
-11.585000,-2.712000,11.462000,25.800000,-49.200000,-48.100000,-0.015000,0.023000,0.905000,up_down
-16.082000,-12.320000,7.647000,26.400000,-49.500000,-48.600000,-0.017000,0.025000,0.918000,up_down
-19.617000,-16.292000,5.022000,26.200000,-49.500000,-48.100000,0.007000,0.040000,0.969000,up_down
-20.895000,-16.642000,3.797000,26.200000,-49.800000,-48.400000,0.027000,0.020000,0.961000,up_down
-18.567000,-16.135000,5.092000,26.100000,-49.900000,-49.500000,0.046000,-0.014000,0.985000,up_down
-15.067000,-12.985000,8.050000,26.700000,-49.500000,-48.300000,0.036000,-0.034000,0.972000,up_down
-9.817000,-10.237000,11.112000,27.400000,-50.100000,-48.300000,0.014000,-0.029000,0.962000,up_down
-4.427000,-7.490000,18.567000,27.000000,-49.500000,-47.400000,0.022000,-0.026000,0.957000,up_down
-5.337000,-6.685000,17.937000,27.600000,-49.800000,-48.400000,0.061000,-0.017000,0.968000,up_down
-7.035000,-9.082000,14.052000,27.900000,-49.800000,-49.000000,0.062000,-0.008000,0.851000,up_down
-11.217000,-21.577000,10.360000,27.300000,-49.900000,-48.900000,0.033000,0.004000,0.890000,up_down
-17.517000,-28.175000,7.157000,27.600000,-50.100000,-48.600000,0.025000,0.006000,0.946000,up_down
-23.835000,-30.835000,4.235000,29.200000,-50.200000,-48.600000,0.032000,-0.011000,1.006000,up_down
13.790000,19.600000,-0.892000,28.800000,-50.200000,-48.900000,0.094000,-0.190000,2.193000,up_down
10.815000,32.270000,32.882000,28.800000,-49.900000,-48.900000,-0.069000,-0.125000,1.023000,up_down
2.852000,13.160000,42.595000,28.800000,-50.400000,-49.800000,-0.022000,-0.068000,1.029000,up_down
-1.960000,8.067000,34.860000,28.900000,-50.200000,-50.400000,0.066000,0.143000,1.022000,up_down
-7.052000,4.865000,23.765000,29.100000,-49.900000,-49.000000,0.073000,0.104000,1.022000,up_down
-9.660000,6.527000,16.065000,28.500000,-50.500000,-49.900000,0.001000,0.137000,1.051000,up_down
-12.565000,8.750000,5.530000,28.300000,-49.900000,-49.200000,0.008000,0.067000,1.025000,up_down
-14.910000,9.152000,4.200000,28.500000,-49.300000,-49.300000,0.031000,-0.038000,1.000000,up_down
-15.907000,2.922000,7.770000,28.200000,-49.500000,-50.200000,0.005000,-0.186000,0.954000,up_down
-4.550000,-0.857000,16.572000,28.500000,-50.200000,-49.800000,0.113000,-0.220000,0.858000,up_down
-3.482000,3.220000,21.665000,27.600000,-48.900000,-49.800000,0.113000,-0.065000,1.041000,up_down
2.380000,9.975000,21.700000,28.600000,-49.200000,-50.100000,0.112000,-0.129000,0.906000,up_down
2.170000,9.205000,24.395000,28.500000,-49.500000,-50.200000,0.028000,-0.017000,1.156000,up_down
-8.277000,10.937000,24.955000,28.500000,-48.900000,-50.700000,0.020000,-0.015000,0.996000,up_down
-0.577000,8.312000,20.720000,29.100000,-49.200000,-51.300000,0.030000,0.004000,0.992000,up_down
2.712000,4.340000,17.552000,29.400000,-49.200000,-50.800000,0.014000,0.045000,0.927000,up_down
9.380000,2.485000,14.805000,29.200000,-48.400000,-51.100000,0.020000,0.129000,0.912000,up_down
17.290000,-1.995000,7.822000,28.800000,-49.200000,-51.700000,0.037000,-0.010000,0.973000,up_down
21.280000,-0.455000,10.517000,28.900000,-49.300000,-50.700000,0.050000,0.038000,0.955000,up_down
24.535000,2.327000,12.775000,29.400000,-49.500000,-50.800000,0.023000,-0.034000,0.978000,up_down
28.665000,6.300000,18.550000,29.500000,-48.900000,-50.800000,0.035000,-0.055000,0.970000,up_down
39.602000,3.692000,20.737000,29.400000,-49.900000,-50.500000,0.050000,-0.013000,0.919000,up_down
44.817000,4.462000,19.582000,30.100000,-50.200000,-49.600000,0.009000,-0.009000,0.939000,up_down
53.095000,5.355000,21.350000,30.100000,-49.900000,-50.400000,0.021000,-0.021000,0.905000,up_down
49.070000,13.982000,24.797000,29.500000,-49.600000,-50.400000,0.076000,0.104000,1.710000,up_down
-5.057000,36.330000,25.322000,30.300000,-50.100000,-50.700000,-0.085000,0.172000,0.907000,up_down
0.192000,-0.140000,7.350000,30.400000,-49.800000,-51.000000,-0.099000,0.059000,0.914000,up_down
0.245000,-0.472000,-0.700000,30.000000,-50.700000,-50.200000,0.022000,0.022000,1.046000,up_down
-0.052000,0.507000,0.280000,29.800000,-50.200000,-50.800000,-0.001000,0.020000,1.006000,up_down
-0.052000,0.455000,0.560000,29.800000,-50.700000,-50.200000,-0.003000,0.017000,0.994000,up_down
-0.262000,0.945000,0.927000,29.400000,-50.100000,-51.400000,-0.003000,0.007000,1.008000,up_down
-0.875000,3.815000,4.795000,30.600000,-49.900000,-51.100000,-0.020000,-0.037000,1.032000,up_down
-1.785000,7.017000,7.525000,29.700000,-50.400000,-51.000000,-0.007000,0.055000,0.982000,up_down
-0.070000,0.402000,2.065000,30.100000,-49.600000,-50.400000,0.010000,0.016000,0.982000,up_down
0.630000,-1.417000,5.687000,29.700000,-49.900000,-51.000000,-0.046000,-0.039000,0.983000,up_down
0.035000,-0.052000,13.772000,30.300000,-49.900000,-50.800000,-0.041000,-0.007000,0.975000,up_down
0.595000,-3.132000,10.500000,29.400000,-49.800000,-51.300000,0.021000,0.049000,1.036000,up_down
-0.052000,0.332000,9.152000,30.700000,-50.500000,-51.400000,0.035000,0.042000,0.978000,up_down
0.035000,-0.035000,8.557000,30.900000,-49.900000,-50.500000,0.066000,0.075000,1.026000,up_down
-1.102000,3.885000,1.505000,31.200000,-49.800000,-50.200000,0.045000,0.012000,1.021000,up_down
-1.032000,4.182000,5.337000,30.900000,-49.300000,-50.800000,0.049000,-0.004000,0.986000,up_down
-0.717000,2.345000,8.785000,30.400000,-49.800000,-51.000000,0.030000,-0.009000,1.013000,up_down
-3.062000,10.342000,11.760000,30.300000,-49.900000,-50.400000,0.021000,-0.007000,1.026000,up_down
-3.815000,11.917000,15.312000,29.800000,-49.800000,-50.500000,0.043000,0.000000,1.035000,up_down
-4.952000,13.597000,18.725000,29.700000,-48.900000,-51.100000,0.024000,-0.008000,0.993000,up_down
-5.267000,13.107000,21.490000,30.000000,-49.300000,-50.800000,-0.002000,0.014000,1.019000,up_down
-5.180000,10.675000,20.300000,29.700000,-49.300000,-51.700000,-0.014000,-0.011000,0.959000,up_down
-2.065000,4.130000,16.817000,30.400000,-49.600000,-51.000000,-0.070000,0.019000,0.925000,up_down
-1.120000,2.625000,10.570000,30.100000,-49.300000,-51.300000,-0.080000,0.051000,1.026000,up_down
-1.260000,3.517000,6.755000,30.600000,-49.300000,-50.800000,-0.030000,-0.013000,0.950000,up_down
-0.420000,1.120000,6.650000,30.700000,-49.300000,-50.800000,-0.046000,0.046000,1.011000,up_down
-0.087000,0.455000,4.637000,30.100000,-49.800000,-51.400000,-0.025000,0.006000,0.967000,up_down
0.052000,0.105000,4.690000,30.100000,-49.300000,-51.400000,-0.031000,0.029000,1.032000,up_down
-0.175000,0.455000,1.067000,31.000000,-49.500000,-51.000000,-0.067000,0.030000,0.964000,up_down
0.175000,-0.420000,-0.035000,30.100000,-48.400000,-51.100000,-0.008000,0.031000,1.022000,up_down
-0.070000,0.210000,-0.192000,30.900000,-49.300000,-51.400000,-0.017000,-0.010000,0.988000,up_down
0.017000,-0.087000,-0.017000,30.600000,-49.000000,-51.300000,-0.020000,0.007000,0.981000,up_down
-0.017000,-0.035000,-0.210000,29.800000,-49.300000,-51.700000,-0.011000,0.015000,1.009000,up_down
0.157000,-0.455000,-0.035000,30.600000,-48.900000,-50.400000,-0.011000,0.005000,0.996000,up_down
0.070000,-0.315000,0.280000,30.900000,-49.000000,-51.300000,-0.007000,0.011000,1.001000,up_down
0.385000,-1.207000,0.420000,30.000000,-49.500000,-49.900000,-0.013000,0.008000,0.981000,up_down
0.787000,-2.397000,-0.157000,30.600000,-49.500000,-51.000000,-0.006000,0.020000,0.983000,up_down
1.312000,-3.640000,-0.087000,30.600000,-49.300000,-50.800000,-0.013000,0.010000,1.005000,up_down
0.000000,0.052000,0.105000,30.900000,-48.900000,-50.800000,-0.015000,0.016000,1.003000,up_down
-0.017000,0.175000,-0.017000,30.600000,-49.500000,-51.000000,-0.012000,0.011000,0.996000,up_down
0.052000,0.052000,-0.017000,30.700000,-49.200000,-51.000000,-0.009000,0.014000,1.004000,up_down
0.087000,-0.175000,-0.105000,30.600000,-48.300000,-50.500000,-0.013000,0.017000,0.999000,up_down
0.017000,0.070000,-0.245000,30.700000,-48.900000,-51.300000,-0.011000,0.014000,0.998000,up_down
-0.070000,0.192000,-0.262000,30.900000,-48.600000,-51.100000,-0.006000,0.011000,1.001000,up_down
-0.227000,0.542000,0.752000,31.200000,-49.000000,-51.300000,0.013000,-0.003000,1.009000,up_down
4.935000,2.152000,0.035000,36.700000,-26.500000,11.200000,-0.177000,0.116000,-1.011000,rotate_wrist
8.645000,1.225000,0.070000,35.800000,-27.300000,11.200000,-0.201000,0.132000,-0.991000,rotate_wrist
10.832000,1.067000,-0.770000,36.000000,-26.700000,10.500000,-0.206000,0.134000,-0.958000,rotate_wrist
9.135000,2.432000,-0.805000,35.200000,-27.000000,10.500000,-0.203000,0.116000,-0.939000,rotate_wrist
5.390000,3.377000,-1.137000,35.800000,-26.700000,10.500000,-0.209000,0.127000,-0.921000,rotate_wrist
0.437000,4.655000,-2.100000,36.700000,-27.100000,10.200000,-0.210000,0.139000,-0.932000,rotate_wrist
-6.475000,5.565000,-3.097000,35.400000,-26.200000,10.800000,-0.205000,0.148000,-0.974000,rotate_wrist
-16.607000,4.112000,-3.990000,36.100000,-27.000000,10.900000,-0.199000,0.156000,-1.027000,rotate_wrist
-29.802000,-0.070000,-5.145000,36.100000,-27.400000,10.500000,-0.189000,0.167000,-1.060000,rotate_wrist
-45.115000,-3.587000,-5.600000,35.500000,-26.700000,10.800000,-0.192000,0.174000,-1.054000,rotate_wrist
-63.350000,-0.997000,-2.940000,35.100000,-27.300000,10.800000,-0.224000,0.135000,-1.053000,rotate_wrist
-60.200000,7.017000,1.487000,35.800000,-28.300000,9.600000,-0.267000,0.061000,-0.968000,rotate_wrist
-54.390000,17.062000,7.577000,35.500000,-28.200000,10.200000,-0.267000,0.083000,-0.904000,rotate_wrist
-53.742000,29.190000,11.515000,34.900000,-29.700000,10.500000,-0.254000,0.189000,-0.809000,rotate_wrist
-61.932000,42.437000,14.122000,35.200000,-28.600000,9.900000,-0.232000,0.189000,-0.772000,rotate_wrist
-70.402000,54.162000,15.330000,35.700000,-29.400000,8.800000,-0.246000,0.258000,-0.916000,rotate_wrist
-72.835000,61.162000,10.640000,37.000000,-29.200000,9.400000,-0.281000,0.381000,-1.195000,rotate_wrist
-61.320000,41.947000,-4.025000,35.800000,-29.800000,9.000000,-0.274000,0.527000,-1.577000,rotate_wrist
-46.375000,27.597000,-11.655000,36.100000,-30.000000,9.400000,-0.162000,0.481000,-1.551000,rotate_wrist
-29.137000,14.210000,-17.482000,36.000000,-30.000000,9.000000,-0.139000,0.435000,-1.515000,rotate_wrist
-15.750000,1.225000,-21.157000,34.800000,-31.600000,8.800000,-0.125000,0.386000,-1.429000,rotate_wrist
-11.620000,-8.295000,-22.452000,33.400000,-30.000000,9.100000,-0.092000,0.306000,-1.284000,rotate_wrist
-14.612000,-13.912000,-20.177000,32.200000,-30.700000,8.200000,-0.078000,0.243000,-1.172000,rotate_wrist
-20.020000,-18.970000,-17.290000,31.900000,-30.700000,6.900000,-0.090000,0.202000,-1.097000,rotate_wrist
-33.915000,-24.570000,-12.477000,30.400000,-30.400000,7.500000,-0.121000,0.173000,-1.001000,rotate_wrist
-32.200000,-25.305000,-9.870000,29.500000,-30.900000,6.700000,-0.118000,0.140000,-0.991000,rotate_wrist
-23.800000,-25.165000,-5.250000,28.900000,-30.900000,7.500000,-0.085000,0.124000,-0.935000,rotate_wrist
-18.410000,-24.150000,-0.700000,29.100000,-29.800000,7.300000,-0.086000,0.141000,-0.879000,rotate_wrist
-19.897000,-23.817000,2.397000,28.200000,-29.700000,7.000000,-0.113000,0.163000,-0.840000,rotate_wrist
-24.080000,-23.502000,5.880000,27.100000,-30.600000,6.400000,-0.123000,0.178000,-0.799000,rotate_wrist
-28.717000,-22.225000,6.685000,27.300000,-30.300000,6.900000,-0.130000,0.245000,-0.775000,rotate_wrist
-45.307000,-20.457000,1.907000,26.200000,-29.800000,5.800000,-0.128000,0.280000,-0.738000,rotate_wrist
-57.592000,-19.092000,0.157000,25.200000,-29.400000,6.000000,-0.114000,0.242000,-0.700000,rotate_wrist
-74.410000,-17.832000,0.945000,25.300000,-30.400000,5.200000,-0.111000,0.195000,-0.667000,rotate_wrist
-93.485000,-16.240000,3.220000,25.600000,-30.700000,5.500000,-0.110000,0.166000,-0.632000,rotate_wrist
-115.465000,-14.612000,6.457000,24.100000,-30.700000,4.800000,-0.126000,0.148000,-0.652000,rotate_wrist
-139.492000,-15.802000,9.082000,24.600000,-32.200000,4.000000,-0.144000,0.179000,-0.701000,rotate_wrist
-160.580000,-19.197000,11.182000,24.100000,-32.700000,4.200000,-0.172000,0.210000,-0.748000,rotate_wrist
-155.400000,-20.300000,14.665000,23.700000,-33.100000,3.900000,-0.205000,0.330000,-0.813000,rotate_wrist
-129.482000,-17.797000,13.597000,23.200000,-33.900000,4.600000,-0.180000,0.385000,-0.839000,rotate_wrist
-95.707000,-15.277000,10.937000,22.900000,-34.500000,3.400000,-0.144000,0.458000,-0.870000,rotate_wrist
-63.507000,-15.102000,2.555000,23.400000,-35.700000,2.700000,-0.089000,0.578000,-0.871000,rotate_wrist
-41.930000,-17.412000,-4.007000,23.400000,-35.200000,2.800000,-0.173000,0.418000,-0.822000,rotate_wrist
-36.540000,-18.532000,1.365000,23.400000,-35.700000,3.700000,-0.287000,0.303000,-0.703000,rotate_wrist
-45.797000,-17.167000,4.322000,22.800000,-35.200000,2.800000,-0.249000,0.450000,-0.614000,rotate_wrist
-85.242000,-13.492000,1.505000,23.200000,-35.500000,2.700000,-0.223000,0.473000,-0.613000,rotate_wrist
-110.285000,-12.880000,-0.577000,23.100000,-36.400000,2.500000,-0.257000,0.508000,-0.662000,rotate_wrist
-127.050000,-13.440000,-3.692000,22.800000,-37.500000,2.400000,-0.261000,0.533000,-0.726000,rotate_wrist
-135.590000,-14.052000,-6.230000,22.600000,-36.900000,1.800000,-0.252000,0.492000,-0.740000,rotate_wrist
-139.562000,-13.965000,-4.637000,23.200000,-38.800000,0.700000,-0.251000,0.424000,-0.728000,rotate_wrist
-140.525000,-12.635000,-0.665000,23.200000,-38.700000,1.300000,-0.235000,0.443000,-0.714000,rotate_wrist
-139.895000,-11.532000,3.727000,22.000000,-39.400000,0.900000,-0.223000,0.456000,-0.718000,rotate_wrist
-142.660000,-10.447000,14.997000,22.300000,-40.000000,0.000000,-0.214000,0.509000,-0.705000,rotate_wrist
-149.502000,-11.882000,18.637000,22.500000,-40.900000,0.000000,-0.237000,0.572000,-0.709000,rotate_wrist
-161.297000,-14.717000,20.877000,22.600000,-41.500000,-1.000000,-0.253000,0.615000,-0.712000,rotate_wrist
-174.317000,-18.112000,21.980000,22.500000,-42.100000,-1.200000,-0.248000,0.660000,-0.712000,rotate_wrist
-185.377000,-22.207000,21.822000,22.200000,-42.700000,-1.600000,-0.246000,0.710000,-0.709000,rotate_wrist
-192.885000,-25.567000,21.087000,22.900000,-43.600000,-3.000000,-0.238000,0.733000,-0.694000,rotate_wrist
-196.192000,-27.982000,20.947000,22.800000,-44.100000,-3.000000,-0.232000,0.751000,-0.703000,rotate_wrist
-197.942000,-36.522000,20.440000,23.200000,-45.100000,-4.200000,-0.238000,0.817000,-0.689000,rotate_wrist
-196.752000,-38.517000,19.775000,22.300000,-46.600000,-4.900000,-0.257000,0.844000,-0.651000,rotate_wrist
-191.450000,-39.200000,18.655000,22.300000,-46.500000,-5.100000,-0.262000,0.843000,-0.623000,rotate_wrist
-183.417000,-40.057000,17.850000,22.800000,-46.900000,-6.000000,-0.256000,0.839000,-0.587000,rotate_wrist
-175.175000,-39.935000,17.447000,22.300000,-47.700000,-6.600000,-0.253000,0.853000,-0.525000,rotate_wrist
-171.062000,-38.080000,17.727000,22.600000,-48.100000,-7.600000,-0.251000,0.853000,-0.453000,rotate_wrist
-172.585000,-35.402000,19.390000,22.900000,-49.000000,-9.300000,-0.238000,0.844000,-0.388000,rotate_wrist
-189.997000,-30.187000,21.647000,22.900000,-49.500000,-9.000000,-0.253000,0.901000,-0.304000,rotate_wrist
-204.872000,-29.330000,21.717000,22.300000,-49.900000,-10.600000,-0.261000,0.910000,-0.280000,rotate_wrist
-220.167000,-29.242000,21.945000,22.600000,-51.100000,-11.200000,-0.247000,0.935000,-0.270000,rotate_wrist
-231.227000,-29.837000,22.032000,22.900000,-51.000000,-12.000000,-0.229000,0.958000,-0.283000,rotate_wrist
-235.532000,-30.030000,22.085000,22.800000,-51.600000,-13.600000,-0.221000,0.969000,-0.285000,rotate_wrist
-232.190000,-30.065000,22.575000,22.300000,-52.900000,-15.600000,-0.221000,0.981000,-0.291000,rotate_wrist
-222.250000,-29.732000,22.925000,23.500000,-53.200000,-16.300000,-0.233000,0.995000,-0.281000,rotate_wrist
-194.862000,-29.435000,21.507000,22.800000,-52.800000,-17.800000,-0.253000,1.019000,-0.247000,rotate_wrist
-179.340000,-29.242000,20.020000,23.400000,-53.700000,-18.700000,-0.251000,1.032000,-0.208000,rotate_wrist
-163.747000,-28.000000,17.902000,23.700000,-53.500000,-19.800000,-0.258000,1.033000,-0.159000,rotate_wrist
-150.587000,-26.442000,15.680000,23.400000,-54.100000,-20.500000,-0.246000,1.029000,-0.108000,rotate_wrist
-143.115000,-25.287000,14.280000,23.400000,-55.000000,-20.700000,-0.229000,1.012000,-0.048000,rotate_wrist
-142.957000,-24.342000,13.632000,23.200000,-54.400000,-21.900000,-0.227000,0.992000,0.026000,rotate_wrist
-151.725000,-23.852000,12.985000,24.000000,-54.100000,-22.500000,-0.222000,0.977000,0.108000,rotate_wrist
