@relation 'MLC'

@attribute F1_MEAN_ACC_Y numeric
@attribute F2_PEAK_TO_PEAK_GYR_Y numeric
@attribute F3_MAXIMUM_ACC_X numeric
@attribute F4_MINIMUM_GYR_Z numeric
@attribute F5_MINIMUM_ACC_X numeric
@attribute F6_ENERGY_ACC_Z numeric
@attribute F7_MEAN_ACC_Z numeric
@attribute F8_MAXIMUM_ACC_Y numeric
@attribute F9_PEAK_TO_PEAK_ACC_Y numeric
@attribute F10_MAXIMUM_GYR_Z numeric
@attribute F11_MAXIMUM_ACC_X_FILTER_1 numeric
@attribute F12_PEAK_TO_PEAK_ACC_Y_FILTER_1 numeric
@attribute F13_PEAK_TO_PEAK_ACC_X_FILTER_1 numeric
@attribute F14_MINIMUM_ACC_X_FILTER_1 numeric
@attribute F15_MINIMUM_ACC_Y_FILTER_1 numeric
@attribute F16_MAXIMUM_ACC_X_FILTER_1 numeric
@attribute F17_PEAK_TO_PEAK_ACC_Y_FILTER_1 numeric
@attribute F18_PEAK_TO_PEAK_ACC_X_FILTER_1 numeric
@attribute F19_MINIMUM_ACC_Y_FILTER_1 numeric
@attribute F20_MINIMUM_ACC_Y_FILTER_1 numeric
@attribute F21_MAXIMUM_ACC_Z_FILTER_1 numeric
@attribute F22_PEAK_TO_PEAK_ACC_Y_FILTER_1 numeric
@attribute F23_PEAK_TO_PEAK_ACC_X_FILTER_1 numeric
@attribute F24_MINIMUM_ACC_X_FILTER_1 numeric
@attribute F25_MINIMUM_ACC_Y_FILTER_1 numeric
@attribute class {waving, walking, wrist}

@data
0.285645, 0.758789, -0.424316, 0.722168, -0.82373, 2.69336, 0.160156, 1.22852, 2.125, 2.63867, 0.102844, 0.436279, 0.147583, -0.0447388, -0.0238037, 0.102844, 0.436279, 0.147583, -0.0238037, -0.0238037, 0.112305, 0.436279, 0.147583, -0.0447388, -0.0238037, waving
0.429199, 1.03418, -0.400146, -2.80664, -0.98877, 3.11328, 0.148071, 1.52637, 1.81543, 0.667969, 0.0407104, 0.759277, 0.174438, -0.133667, -0.42334, 0.0407104, 0.759277, 0.174438, -0.42334, -0.42334, 0.254395, 0.759277, 0.174438, -0.133667, -0.42334, waving
-0.161743, 0.537598, -0.76123, -2.05469, -1.01367, 4.69141, 0.21814, 0.0610352, 0.754395, 0.065918, 0.064209, 0.46582, 0.10022, -0.0360107, -0.380615, 0.064209, 0.46582, 0.10022, -0.380615, -0.380615, 0.102905, 0.46582, 0.10022, -0.0360107, -0.380615, waving
-0.316895, 1.00977, -0.592285, -1.48535, -0.833496, 1.73633, 0.0986938, 0.6875, 1.83984, 2.89648, 0.117371, 0.879395, 0.180298, -0.0629272, -0.383057, 0.117371, 0.879395, 0.180298, -0.383057, -0.383057, 0.192627, 0.879395, 0.180298, -0.0629272, -0.383057, waving
0.813477, 1.03125, -0.395264, -2.54102, -0.774414, 2.875, 0.147217, 1.47266, 1.4043, 2.30273, 0.116272, 0.682617, 0.23877, -0.122437, -0.347656, 0.116272, 0.682617, 0.23877, -0.347656, -0.347656, 0.192261, 0.682617, 0.23877, -0.122437, -0.347656, waving
-0.660156, 0.799316, -0.70166, -2.46484, -0.859375, 3.18359, 0.164429, 0.0289917, 1.06152, 2.45117, 0.0482178, 0.687988, 0.112244, -0.0640259, -0.350098, 0.0482178, 0.687988, 0.112244, -0.350098, -0.350098, 0.221313, 0.687988, 0.112244, -0.0640259, -0.350098, waving
0.693359, 0.750977, -0.513184, -1.73633, -0.825684, 1.98047, 0.11377, 1.25, 1.4375, 2.43555, 0.0828857, 0.629883, 0.120605, -0.0377197, -0.216553, 0.0828857, 0.629883, 0.120605, -0.216553, -0.216553, 0.184326, 0.629883, 0.120605, -0.0377197, -0.216553, waving
-0.0858154, 0.719238, -0.596191, -2.125, -0.890625, 1.5293, 0.0812378, 0.779297, 1.85449, -0.331543, 0.0805664, 0.419434, 0.187744, -0.107178, -0.495361, 0.0805664, 0.419434, 0.187744, -0.495361, -0.495361, 0.152222, 0.419434, 0.187744, -0.107178, -0.495361, waving
-0.753906, 0.732422, -0.611328, -0.359619, -0.828613, 0.580566, 0.0476074, -0.543457, 0.434082, 2.24414, 0.0897217, 0.391602, 0.130249, -0.0405273, -0.213989, 0.0897217, 0.391602, 0.130249, -0.213989, -0.213989, 0.106873, 0.391602, 0.130249, -0.0405273, -0.213989, waving
0.634277, 1.29883, -0.384277, -0.706055, -0.802734, 2.25391, 0.118652, 1.6084, 2.16797, 2.88672, 0.106506, 0.440186, 0.190063, -0.0835571, -0.0471191, 0.106506, 0.440186, 0.190063, -0.0471191, -0.0471191, 0.239014, 0.440186, 0.190063, -0.0835571, -0.0471191, waving
0.290283, 0.785645, -0.359131, -2.20898, -0.927734, 1.49609, 0.0908813, 1.43359, 1.96875, -0.705078, 0.0307007, 0.61377, 0.175781, -0.14502, -0.342285, 0.0307007, 0.61377, 0.175781, -0.342285, -0.342285, 0.146851, 0.61377, 0.175781, -0.14502, -0.342285, waving
-0.00919342, 1.29199, -0.543457, -0.675293, -0.990723, 3.02148, 0.115295, 1.03809, 1.9873, 2.55859, 0.101929, 0.76416, 0.158081, -0.0561523, -0.325684, 0.101929, 0.76416, 0.158081, -0.325684, -0.325684, 0.434814, 0.76416, 0.158081, -0.0561523, -0.325684, waving
0.603027, 2.13672, -0.484375, -1.9209, -0.821289, 4.45313, 0.160522, 1.34375, 1.27246, 1.20898, 0.114014, 0.755371, 0.21228, -0.0982666, -0.339111, 0.114014, 0.755371, 0.21228, -0.339111, -0.339111, 0.258301, 0.755371, 0.21228, -0.0982666, -0.339111, waving
-0.0843506, 2.20898, 0.143066, -1.04688, -0.561523, 93.3125, 0.996582, 0.128052, 0.407471, 0.173706, 0.176025, 0.335938, 0.178467, -0.00238037, -0.186035, 0.176025, 0.335938, 0.178467, -0.186035, -0.186035, 0.271484, 0.335938, 0.178467, -0.00238037, -0.186035, waving
0.0057106, 0.864258, 0.214111, -0.356445, -0.0740356, 92.5625, 1.02051, 0.144165, 0.252197, 0.130371, 0.0432129, 0.143311, 0.0966187, -0.0533752, -0.0519409, 0.0432129, 0.143311, 0.0966187, -0.0519409, -0.0519409, 0.192505, 0.143311, 0.0966187, -0.0533752, -0.0519409, waving
0.00773239, 0.0366211, 0.000976563, -0.0415039, -0.092041, 88.0625, 1.00098, 0.026001, 0.0350342, 0.0387573, 0.0262756, 0.0145874, 0.0664673, -0.0401917, -0.00814056, 0.0262756, 0.0145874, 0.0664673, -0.00814056, -0.00814056, 0.00866699, 0.0145874, 0.0664673, -0.0401917, -0.00814056, waving
0.00763702, 0.00335693, -0.0090332, -0.00457764, -0.0120239, 88, 1, 0.0090332, 0.00305176, -0.0012207, 0.000823975, 0.00120926, 0.00183582, -0.00101185, -0.000675201, 0.000823975, 0.00120926, 0.00183582, -0.000675201, -0.000675201, 0.0012207, 0.00120926, 0.00183582, -0.00101185, -0.000675201, waving
0.0082016, 0.0656128, 0.0090332, -0.0100708, -0.0289917, 87.8125, 0.998047, 0.0300293, 0.0440674, 0.00152588, 0.00783539, 0.0227509, 0.0167999, -0.00896454, -0.0107346, 0.00783539, 0.0227509, 0.0167999, -0.0107346, -0.0107346, 0.0216064, 0.0227509, 0.0167999, -0.00896454, -0.0107346, waving
0.00751114, 0.0222778, 0, -0.00640869, -0.0220337, 87.9375, 1, 0.0150146, 0.0150146, 0.000305176, 0.00874329, 0.0112457, 0.0167236, -0.00798035, -0.00559616, 0.00874329, 0.0112457, 0.0167236, -0.00559616, -0.00559616, 0.0117188, 0.0112457, 0.0167236, -0.00798035, -0.00559616, waving
0.00716782, 0.00793457, -0.00201416, -0.00488281, -0.0209961, 88.125, 1, 0.0120239, 0.0110474, -0.00152588, 0.00699234, 0.00911713, 0.0164948, -0.00949097, -0.00286102, 0.00699234, 0.00911713, 0.0164948, -0.00286102, -0.00286102, 0.76123, 0.00911713, 0.0164948, -0.00949097, -0.00286102, walking
0.00721741, 0.00427246, -0.00299072, -0.00457764, -0.0220337, 88.0625, 1.00098, 0.0109863, 0.00695801, -0.00183105, 0.00814056, 0.00517654, 0.0177307, -0.00958252, -0.00252533, 0.00814056, 0.00517654, 0.0177307, -0.00252533, -0.00252533, 0.00305176, 0.00517654, 0.0177307, -0.00958252, -0.00252533, walking
0.00731659, 0.00427246, -0.00500488, -0.00427246, -0.0189819, 88.0625, 1.00098, 0.0100098, 0.00500488, -0.00244141, 0.00671768, 0.00368118, 0.0139084, -0.0071907, -0.00169945, 0.00671768, 0.00368118, 0.0139084, -0.00169945, -0.00169945, 0.00109863, 0.00368118, 0.0139084, -0.0071907, -0.00169945, walking
0.00736618, 0.00274658, -0.00598145, -0.00396729, -0.0170288, 88.0625, 1.00098, 0.0090332, 0.00402832, -0.00213623, 0.00499344, 0.00256538, 0.0105896, -0.00559235, -0.00130177, 0.00499344, 0.00256538, 0.0105896, -0.00130177, -0.00130177, 0.00109863, 0.00256538, 0.0105896, -0.00559235, -0.00130177, walking
-0.0141068, 1.13672, 0.26416, -0.932129, -0.420166, 93.25, 1.02637, 0.506348, 0.96582, 1.3877, 0.210449, 0.514648, 0.512695, -0.302246, -0.226074, 0.210449, 0.514648, 0.512695, -0.226074, -0.226074, 0.249023, 0.514648, 0.512695, -0.302246, -0.226074, walking
-0.165405, 1.65918, 1.03223, -1.22363, 0.141113, 52.6875, 0.734863, 0.27124, 0.678711, 2.10547, 0.287109, 0.332764, 0.385742, -0.0985107, -0.175781, 0.287109, 0.332764, 0.385742, -0.175781, -0.175781, 0.0858765, 0.332764, 0.385742, -0.0985107, -0.175781, walking
-0.116333, 2.38477, 1.17676, -0.543945, 0.845703, 4.56641, 0.189819, 0.0890503, 0.322266, 1.03125, 0.122559, 0.275879, 0.273438, -0.150757, -0.126709, 0.122559, 0.275879, 0.273438, -0.126709, -0.126709, 0.155762, 0.275879, 0.273438, -0.150757, -0.126709, walking
-0.240479, 0.51416, 1.06641, -0.302246, 0.890625, 1.33887, 0.102783, -0.110046, 0.286133, 0.36499, 0.104858, 0.285645, 0.147217, -0.0423584, -0.181763, 0.104858, 0.285645, 0.147217, -0.181763, -0.181763, 0.124451, 0.285645, 0.147217, -0.0423584, -0.181763, walking
-0.220947, 0.679199, 1.05371, -0.467773, 0.907715, 0.382813, -0.0214539, -0.12207, 0.25415, 0.316162, 0.055542, 0.224487, 0.105225, -0.0496826, -0.123535, 0.055542, 0.224487, 0.105225, -0.123535, -0.123535, 0.117188, 0.224487, 0.105225, -0.0496826, -0.123535, walking
-0.240479, 1.38574, 1.19727, -0.473633, 0.803711, 3.8125, 0.0417786, -0.0600586, 0.473145, 0.547852, 0.155518, 0.412842, 0.298584, -0.142944, -0.258545, 0.155518, 0.412842, 0.298584, -0.258545, -0.258545, 0.646973, 0.412842, 0.298584, -0.142944, -0.258545, walking
-0.388916, 1.48535, 1.04492, -0.339355, 0.827637, 1.22949, 0.0532837, -0.1521, 0.423096, 0.101013, 0.0706787, 0.249023, 0.153931, -0.083252, -0.167847, 0.0706787, 0.249023, 0.153931, -0.167847, -0.167847, 0.179932, 0.249023, 0.153931, -0.083252, -0.167847, walking
-0.36792, 2.54297, 1.23145, -0.533691, 0.724609, 2.39063, 0.033783, 0.100037, 0.774414, 0.885254, 0.219238, 0.583008, 0.473145, -0.253906, -0.286377, 0.219238, 0.583008, 0.473145, -0.286377, -0.286377, 0.316895, 0.583008, 0.473145, -0.253906, -0.286377, walking
-0.420654, 1.14355, 0.976563, -0.459717, 0.749512, 1.46289, 0.0655518, -0.22522, 0.537598, 0.528809, 0.0499268, 0.459229, 0.162109, -0.112183, -0.24939, 0.0499268, 0.459229, 0.162109, -0.24939, -0.24939, 0.119995, 0.459229, 0.162109, -0.112183, -0.24939, walking
-0.44873, 0.883789, 0.986816, -0.318604, 0.803711, 1.22656, 0.106323, -0.272217, 0.294189, 0.379395, 0.09375, 0.173218, 0.154663, -0.0609131, -0.0835571, 0.09375, 0.173218, 0.154663, -0.0835571, -0.0835571, 0.0620117, 0.173218, 0.154663, -0.0609131, -0.0835571, walking
-0.416016, 1.72266, 1.14063, -0.470215, 0.715332, 3.38477, 0.129761, 0.0970459, 0.775391, 0.470947, 0.216675, 0.564941, 0.413086, -0.196411, -0.162476, 0.216675, 0.564941, 0.413086, -0.162476, -0.162476, 0.176392, 0.564941, 0.413086, -0.196411, -0.162476, walking
-0.455078, 1.5127, 1.17383, -0.641602, 0.594238, 4.53125, 0.183838, -0.250244, 0.477295, 0.659668, 0.205688, 0.352539, 0.431152, -0.225464, -0.191406, 0.205688, 0.352539, 0.431152, -0.191406, -0.191406, 0.251953, 0.352539, 0.431152, -0.225464, -0.191406, walking
-0.426025, 2.20313, 1.30762, -0.428711, 0.634277, 2.41211, 0.0450439, -0.0400391, 0.709473, 0.714355, 0.329834, 0.549316, 0.635254, -0.305176, -0.195068, 0.329834, 0.549316, 0.635254, -0.195068, -0.195068, 0.148438, 0.549316, 0.635254, -0.305176, -0.195068, walking
-0.39502, 1.58887, 1.16309, -0.428711, 0.737305, 3.18359, 0.104065, -0.140137, 0.547363, 0.715332, 0.213989, 0.439697, 0.416504, -0.202393, -0.187012, 0.213989, 0.439697, 0.416504, -0.187012, -0.187012, 0.35083, 0.439697, 0.416504, -0.202393, -0.187012, walking
-0.430908, 1.95117, 1.12402, -1.55371, 0.724609, 3.35547, 0.123291, -0.128052, 0.6875, 0.0735474, 0.148804, 0.552734, 0.294922, -0.145996, -0.352783, 0.148804, 0.552734, 0.294922, -0.352783, -0.352783, 0.234985, 0.552734, 0.294922, -0.145996, -0.352783, walking
-0.448242, 1.94043, 1.1377, -0.388428, 0.628418, 3.24414, 0.112, -0.280273, 0.322266, 0.552246, 0.193115, 0.26416, 0.352051, -0.158936, -0.0998535, 0.193115, 0.26416, 0.352051, -0.0998535, -0.0998535, 0.274902, 0.26416, 0.352051, -0.158936, -0.0998535, walking
-0.36792, 1.80469, 1.25, -0.497559, 0.774414, 3.76172, 0.110657, 0.186157, 0.817383, 0.703613, 0.240601, 0.67041, 0.418945, -0.178345, -0.203247, 0.240601, 0.67041, 0.418945, -0.203247, -0.203247, 0.357666, 0.67041, 0.418945, -0.178345, -0.203247, walking
-0.373779, 1.36523, 1.23926, -0.421875, 0.729492, 2.68555, 0.0256195, 0.00701904, 0.634277, 0.793945, 0.19104, 0.523926, 0.353271, -0.162109, -0.250488, 0.19104, 0.523926, 0.353271, -0.250488, -0.250488, 0.604004, 0.523926, 0.353271, -0.162109, -0.250488, walking
-0.324219, 1.29785, 1.3457, -0.914551, 0.644531, 2.81445, 0.0530701, 0.0339966, 0.733398, 1.11328, 0.272949, 0.576172, 0.497559, -0.224609, -0.274902, 0.272949, 0.576172, 0.497559, -0.274902, -0.274902, 0.202881, 0.576172, 0.497559, -0.224609, -0.274902, walking
-0.274658, 1.0459, 1.13281, -0.101013, 0.699219, 2.00586, 0.114136, -0.12915, 0.349121, 0.552246, 0.171143, 0.282715, 0.422363, -0.251221, -0.18103, 0.171143, 0.282715, 0.422363, -0.18103, -0.18103, 0.172119, 0.282715, 0.422363, -0.251221, -0.18103, walking
-0.317383, 0.938477, 1.06055, -0.410889, 0.831543, 2.44336, 0.133301, -0.0900269, 0.518555, 0.338135, 0.0908203, 0.335938, 0.19043, -0.0996094, -0.181152, 0.0908203, 0.335938, 0.19043, -0.181152, -0.181152, 0.163452, 0.335938, 0.19043, -0.0996094, -0.181152, walking
-0.323975, 1.2002, 1.16797, -0.328613, 0.827637, 1.56641, 0.0811157, -0.136108, 0.363281, 0.559082, 0.175903, 0.324707, 0.266113, -0.0900879, -0.179077, 0.175903, 0.324707, 0.266113, -0.179077, -0.179077, 0.140503, 0.324707, 0.266113, -0.0900879, -0.179077, walking
-0.387207, 1.13867, 1.13477, -0.263672, 0.739258, 3.58594, 0.129883, -0.167114, 0.51123, 0.558105, 0.176392, 0.367188, 0.354736, -0.178223, -0.158325, 0.176392, 0.367188, 0.354736, -0.158325, -0.158325, 0.211914, 0.367188, 0.354736, -0.178223, -0.158325, walking
-0.394775, 1.64551, 1.14648, -0.464111, 0.627441, 2.89844, 0.14563, -0.18811, 0.378418, 1.01074, 0.171997, 0.350586, 0.432861, -0.260742, -0.17041, 0.171997, 0.350586, 0.432861, -0.17041, -0.17041, 0.208862, 0.350586, 0.432861, -0.260742, -0.17041, walking
-0.409912, 1.89941, 1.1084, -0.484863, 0.679199, 6.28516, 0.162842, -0.11908, 0.486328, 0.0524902, 0.157104, 0.307373, 0.332031, -0.174805, -0.0945435, 0.157104, 0.307373, 0.332031, -0.0945435, -0.0945435, 0.206177, 0.307373, 0.332031, -0.174805, -0.0945435, walking
-0.403564, 1.26465, 1.28711, -0.373535, 0.743652, 2.42188, 0.126953, -0.0370483, 0.651367, 0.620605, 0.280518, 0.497559, 0.423828, -0.143311, -0.179688, 0.280518, 0.497559, 0.423828, -0.179688, -0.179688, 0.204712, 0.497559, 0.423828, -0.143311, -0.179688, walking
-0.332764, 1.54004, 1.14746, -0.709961, 0.777344, 2.65234, 0.0942993, -0.0870361, 0.469238, 0.0595093, 0.26416, 0.462402, 0.443115, -0.178955, -0.193115, 0.26416, 0.462402, 0.443115, -0.193115, -0.193115, 0.21875, 0.462402, 0.443115, -0.178955, -0.193115, walking
-0.340576, 1.33496, 1.00879, -0.543945, 0.802734, 4.85547, 0.225098, -0.164185, 0.299316, 0.285156, 0.052002, 0.276123, 0.154175, -0.102173, -0.118835, 0.052002, 0.276123, 0.154175, -0.118835, -0.118835, 0.0690918, 0.276123, 0.154175, -0.102173, -0.118835, walking
-0.341553, 0.756348, 1.0918, -0.671387, 0.790527, 1.1084, 0.0736084, -0.11908, 0.594238, 0.576172, 0.123169, 0.318604, 0.280273, -0.157104, -0.143311, 0.123169, 0.318604, 0.280273, -0.143311, -0.143311, 0.196899, 0.318604, 0.280273, -0.157104, -0.143311, walking
-0.32251, 1.38184, 1.08398, -0.271729, 0.730469, 4.04688, 0.149292, -0.167114, 0.270264, 0.512207, 0.113892, 0.210938, 0.321533, -0.207642, -0.134521, 0.113892, 0.210938, 0.321533, -0.134521, -0.134521, 0.151367, 0.210938, 0.321533, -0.207642, -0.134521, walking
-0.338135, 1.23047, 1.13086, -0.345215, 0.764648, 2.41016, 0.0876465, 0.114075, 0.821777, 0.841797, 0.131714, 0.680664, 0.314453, -0.182739, -0.379395, 0.131714, 0.680664, 0.314453, -0.379395, -0.379395, 0.283936, 0.680664, 0.314453, -0.182739, -0.379395, walking
-0.362549, 1.4375, 1.20898, -0.643066, 0.654297, 2.62109, 0.101929, -0.12207, 0.42627, 0.35791, 0.218384, 0.35791, 0.512207, -0.293457, -0.174561, 0.218384, 0.35791, 0.512207, -0.174561, -0.174561, 0.140747, 0.35791, 0.512207, -0.293457, -0.174561, walking
-0.280273, 0.938965, 1.09082, -0.0878906, 0.774414, 1.99805, 0.109436, -0.111084, 0.336182, 0.465332, 0.12085, 0.280762, 0.231689, -0.11084, -0.0883179, 0.12085, 0.280762, 0.231689, -0.0883179, -0.0883179, 0.165161, 0.280762, 0.231689, -0.11084, -0.0883179, walking
-0.344482, 0.95166, 1.02734, -0.0363159, 0.882324, 0.67041, 0.0760498, -0.178101, 0.251221, 0.365723, 0.0841064, 0.236084, 0.146606, -0.0625, -0.083252, 0.0841064, 0.236084, 0.146606, -0.083252, -0.083252, 0.0743408, 0.236084, 0.146606, -0.0625, -0.083252, walking
-0.330811, 0.988281, 1.0957, -0.355957, 0.803711, 4.91016, 0.211914, -0.0200195, 0.467285, 0.476318, 0.143066, 0.400391, 0.282227, -0.13916, -0.170166, 0.143066, 0.400391, 0.282227, -0.170166, -0.170166, 0.190796, 0.400391, 0.282227, -0.13916, -0.170166, walking
-0.367432, 1.2334, 1.29102, -0.692871, 0.67627, 5.78906, 0.225098, 0.216187, 0.82373, 0.490723, 0.276855, 0.780273, 0.560059, -0.282959, -0.351074, 0.276855, 0.780273, 0.560059, -0.351074, -0.351074, 0.32959, 0.780273, 0.560059, -0.282959, -0.351074, walking
-0.352295, 1.84277, 1.19043, -0.694824, 0.70459, 6.47266, 0.204224, 0.164185, 0.728516, 0.240234, 0.174561, 0.479492, 0.296875, -0.122192, -0.146362, 0.174561, 0.479492, 0.296875, -0.146362, -0.146362, 0.27832, 0.479492, 0.296875, -0.122192, -0.146362, walking
-0.300293, 1.54102, 1.27734, -1.0918, 0.777344, 4.33984, 0.178101, 0.133057, 0.798828, 0.310303, 0.280273, 0.533691, 0.502441, -0.221802, -0.254395, 0.280273, 0.533691, 0.502441, -0.254395, -0.254395, 0.37793, 0.533691, 0.502441, -0.221802, -0.254395, walking
-0.329102, 1.47168, 1.22852, -0.969238, 0.680664, 5.57422, 0.162109, -0.144165, 0.397461, 0.331055, 0.227661, 0.307373, 0.440186, -0.212524, -0.131348, 0.227661, 0.307373, 0.440186, -0.131348, -0.131348, 0.491943, 0.307373, 0.440186, -0.212524, -0.131348, walking
-0.291748, 1.3252, 1.13574, -0.54834, 0.849609, 1.69629, 0.105408, -0.124084, 0.474121, 0.393066, 0.140381, 0.397949, 0.264893, -0.124512, -0.270264, 0.140381, 0.397949, 0.264893, -0.270264, -0.270264, 0.181152, 0.397949, 0.264893, -0.124512, -0.270264, walking
-0.252686, 1.57617, 1.24609, -0.539551, 0.621582, 7.10547, 0.240479, 0.0730591, 0.520508, 0.499268, 0.263428, 0.416016, 0.611816, -0.348389, -0.158081, 0.263428, 0.416016, 0.611816, -0.158081, -0.158081, 0.203491, 0.416016, 0.611816, -0.348389, -0.158081, walking
-0.307129, 1.29102, 1.24902, -0.279053, 0.715332, 3.44531, 0.171143, -0.06604, 0.386475, 0.388428, 0.223267, 0.387939, 0.496338, -0.272949, -0.227295, 0.223267, 0.387939, 0.496338, -0.227295, -0.227295, 0.175537, 0.387939, 0.496338, -0.272949, -0.227295, walking
-0.356934, 1.45996, 1.25098, -0.401855, 0.769531, 4.90625, 0.157593, 0.0120239, 0.614746, 0.519531, 0.253662, 0.430176, 0.456787, -0.203125, -0.15625, 0.253662, 0.430176, 0.456787, -0.15625, -0.15625, 0.254883, 0.430176, 0.456787, -0.203125, -0.15625, walking
-0.332764, 1.6543, 1.26953, -0.735352, 0.682617, 4.66797, 0.162964, 0.111084, 0.754883, 0.734375, 0.217651, 0.59668, 0.507324, -0.289551, -0.24646, 0.217651, 0.59668, 0.507324, -0.24646, -0.24646, 0.208252, 0.59668, 0.507324, -0.289551, -0.24646, walking
-0.36084, 1.71191, 1.1377, -0.231323, 0.681641, 1.44727, 0.069397, -0.0790405, 0.405273, 0.55957, 0.141113, 0.38501, 0.400635, -0.259521, -0.148804, 0.141113, 0.38501, 0.400635, -0.148804, -0.148804, 0.192505, 0.38501, 0.400635, -0.259521, -0.148804, walking
-0.358643, 0.946289, 1.25098, -0.0918579, 0.749512, 1.78906, 0.110657, -0.153076, 0.39624, 0.689453, 0.267822, 0.264648, 0.414795, -0.146851, -0.146973, 0.267822, 0.264648, 0.414795, -0.146973, -0.146973, 0.0739746, 0.264648, 0.414795, -0.146851, -0.146973, walking
-0.360107, 1.20313, 1.14746, -0.25, 0.804688, 2.81641, 0.128052, -0.137085, 0.405518, 0.373047, 0.175293, 0.277588, 0.300049, -0.124756, -0.102783, 0.175293, 0.277588, 0.300049, -0.102783, -0.102783, 0.193848, 0.277588, 0.300049, -0.124756, -0.102783, walking
-0.3396, 2.17383, 1.24902, -0.691406, 0.737305, 4.56641, 0.164795, 0.22522, 0.998535, 0.367188, 0.270508, 0.873047, 0.484375, -0.213745, -0.448486, 0.270508, 0.873047, 0.484375, -0.448486, -0.448486, 0.333252, 0.873047, 0.484375, -0.213745, -0.448486, walking
-0.355469, 1.93262, 1.39844, -0.903809, 0.608398, 9.51563, 0.233765, 0.124084, 0.927734, 0.498047, 0.333008, 0.766113, 0.689941, -0.356934, -0.428467, 0.333008, 0.766113, 0.689941, -0.428467, -0.428467, 0.406738, 0.766113, 0.689941, -0.356934, -0.428467, walking
-0.322998, 1.91602, 1.36035, -0.839844, 0.746582, 4.96875, 0.17334, 0.245117, 0.964355, 0.481689, 0.344727, 0.671875, 0.552734, -0.207886, -0.225708, 0.344727, 0.671875, 0.552734, -0.225708, -0.225708, 0.390869, 0.671875, 0.552734, -0.207886, -0.225708, walking
-0.275879, 1.97266, 1.20215, -1.06348, 0.749512, 4.52344, 0.0974121, 0.0320435, 0.473389, 0.250732, 0.200073, 0.460449, 0.464111, -0.263916, -0.164551, 0.200073, 0.460449, 0.464111, -0.164551, -0.164551, 0.555176, 0.460449, 0.464111, -0.263916, -0.164551, walking
-0.325684, 1.07227, 1.0957, -0.587891, 0.794434, 5.31641, 0.210693, -0.0730591, 0.374268, 0.343262, 0.175537, 0.357422, 0.263428, -0.0877686, -0.158203, 0.175537, 0.357422, 0.263428, -0.158203, -0.158203, 0.127075, 0.357422, 0.263428, -0.0877686, -0.158203, walking
-0.338135, 1.5498, 1.24902, -0.400146, 0.767578, 5.10156, 0.175293, 0.104065, 0.710449, 0.443359, 0.223267, 0.592773, 0.415771, -0.192505, -0.267822, 0.223267, 0.592773, 0.415771, -0.267822, -0.267822, 0.304932, 0.592773, 0.415771, -0.192505, -0.267822, walking
-0.31665, 2.50977, 1.30957, -0.621094, 0.661621, 2.67383, 0.0883179, 0.509277, 1.16797, 0.92334, 0.241211, 0.823242, 0.558105, -0.31665, -0.18811, 0.241211, 0.823242, 0.558105, -0.18811, -0.18811, 0.300049, 0.823242, 0.558105, -0.31665, -0.18811, walking
-0.292969, 2.27539, 1.29883, -0.340576, 0.65625, 6.04297, 0.199463, 0.0209961, 0.486328, 0.677246, 0.293945, 0.500488, 0.626953, -0.333008, -0.271484, 0.293945, 0.500488, 0.626953, -0.271484, -0.271484, 0.302979, 0.500488, 0.626953, -0.333008, -0.271484, walking
-0.272949, 0.996094, 1.20117, -0.388428, 0.696289, 2.93359, 0.15979, -0.136108, 0.434326, 0.773438, 0.203369, 0.323242, 0.484863, -0.281494, -0.178711, 0.203369, 0.323242, 0.484863, -0.178711, -0.178711, 0.163086, 0.323242, 0.484863, -0.281494, -0.178711, walking
-0.377686, 1.32715, 1.13184, -0.235596, 0.851563, 0.418213, 0.0186768, -0.113037, 0.407471, 0.713379, 0.164429, 0.284668, 0.2854, -0.120972, -0.184692, 0.164429, 0.284668, 0.2854, -0.184692, -0.184692, 0.116943, 0.284668, 0.2854, -0.120972, -0.184692, walking
-0.317139, 1.2168, 1.14551, -0.221558, 0.774414, 4.66016, 0.178955, -0.0380249, 0.505371, 0.532227, 0.201904, 0.360352, 0.364014, -0.161987, -0.109863, 0.201904, 0.360352, 0.364014, -0.109863, -0.109863, 0.216064, 0.360352, 0.364014, -0.161987, -0.109863, walking
-0.357178, 2.23242, 1.16699, -0.300049, 0.599609, 7.50391, 0.203735, -0.00598145, 0.615723, 0.344238, 0.162231, 0.460693, 0.422363, -0.26001, -0.228027, 0.162231, 0.460693, 0.422363, -0.228027, -0.228027, 0.700684, 0.460693, 0.422363, -0.26001, -0.228027, walking
-0.391357, 2.37695, 1.35449, -0.452637, 0.688477, 7.25781, 0.177979, 0.114075, 0.793457, 0.605957, 0.316162, 0.586914, 0.633301, -0.316895, -0.234009, 0.316162, 0.586914, 0.633301, -0.234009, -0.234009, 0.354004, 0.586914, 0.633301, -0.316895, -0.234009, walking
-0.32959, 1.9043, 1.21191, -0.537109, 0.723633, 5.20313, 0.169189, 0.171143, 0.748535, 0.641113, 0.200684, 0.699707, 0.446289, -0.245483, -0.273926, 0.200684, 0.699707, 0.446289, -0.273926, -0.273926, 0.266113, 0.699707, 0.446289, -0.245483, -0.273926, walking
